Linux 5.11.0-36-generic (pwmoose-PowerEdge-T640) 	2021年09月26日 	_x86_64_	(40 CPU)

10时26分03秒 kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
10时44分15秒 253460244 257714352   3808160      1.44     79292   5685500   8346508      3.14   2482028   6443940        72
10时44分16秒 253459504 257713612   3808896      1.45     79292   5685500   8346512      3.14   2482024   6444684        72
10时44分17秒 253460976 257715088   3807416      1.44     79292   5685500   8351900      3.14   2482024   6451324        44
10时44分18秒 253460424 257714536   3807920      1.44     79292   5685508   8351912      3.14   2482020   6452088        44
10时44分19秒 253455400 257712044   3810884      1.45     79304   5687532   8332836      3.14   2484040   6445312        64
10时44分20秒 253455448 257711904   3810488      1.45     79304   5687808   8344152      3.14   2484304   6442300        64
10时44分21秒 253457188 257713644   3808740      1.44     79304   5687808   8342756      3.14   2484316   6442352        64
10时44分22秒 253458212 257714668   3807680      1.44     79304   5687836   8352288      3.14   2484308   6451376        64
10时44分23秒 253457084 257713540   3808760      1.44     79304   5687868   8352316      3.14   2484320   6452116        68
10时44分24秒 253454076 257713056   3809688      1.45     79312   5689904   8338492      3.14   2486324   6447992        68
10时44分25秒 253452532 257711320   3810884      1.45     79312   5690208   8347168      3.14   2486596   6447368        68
10时44分26秒 253450296 257709084   3813120      1.45     79312   5690208   8351980      3.14   2486592   6449000        68
10时44分27秒 253451296 257710084   3812084      1.45     79312   5690244   8351988      3.14   2486596   6452232        72
10时44分28秒 253450044 257708840   3813320      1.45     79312   5690260   8352000      3.14   2486588   6451996        76
10时44分29秒 253449540 257710644   3811464      1.45     79320   5692540   8343736      3.14   2488856   6438936        80
10时44分30秒 253450040 257711152   3810968      1.45     79320   5692536   8343732      3.14   2488856   6443088        80
10时44分31秒 253447668 257708780   3813316      1.45     79320   5692552   8352160      3.14   2488872   6449380        80
10时44分32秒 253446124 257707240   3814824      1.45     79320   5692588   8352200      3.14   2488864   6451604        84
10时44分33秒 253444888 257706004   3815992      1.45     79320   5692624   8362196      3.15   2488860   6456880        84
10时44分34秒 253443848 257707272   3814684      1.45     79328   5694900   8348156      3.14   2491116   6446204        84
10时44分35秒 253446140 257709564   3812392      1.45     79328   5694900   8348160      3.14   2491132   6449100        84
10时44分36秒 253445952 257709376   3812536      1.45     79328   5694944   8352696      3.14   2491124   6452652        84
10时44分37秒 253446604 257710032   3811840      1.45     79328   5694988   8352736      3.14   2491136   6452832        80
10时44分38秒 253446612 257710040   3811788      1.45     79328   5695024   8352784      3.14   2491124   6453248        84
10时44分39秒 253442792 257708520   3813220      1.45     79336   5697308   8347976      3.14   2493376   6447608        92
10时44分40秒 253442264 257707992   3813732      1.45     79336   5697308   8347976      3.14   2493368   6448284        92
10时44分41秒 253443052 257708780   3812928      1.45     79336   5697308   8353652      3.14   2493380   6450056        92
10时44分42秒 253442872 257708608   3813132      1.45     79336   5697364   8353700      3.14   2493384   6453480        88
10时44分43秒 253442856 257708592   3813084      1.45     79336   5697428   8353788      3.14   2493392   6454004        88
10时44分44秒 253439888 257707928   3813740      1.45     79344   5699744   8348992      3.14   2495636   6447296        96
10时44分45秒 253441676 257709728   3811952      1.45     79344   5699744   8348996      3.14   2495660   6448224        96
10时44分46秒 253442424 257710476   3811180      1.45     79344   5699768   8354372      3.14   2495644   6453856        96
10时44分47秒 253441500 257709552   3812100      1.45     79344   5699772   8354376      3.14   2495656   6454088        12
10时44分48秒 253439688 257710260   3811892      1.45     79344   5701792   8342156      3.14   2497656   6450000        16
10时44分49秒 253438996 257709368   3812240      1.45     79356   5702052   8348192      3.14   2497924   6448540        64
10时44分50秒 253438192 257708564   3813044      1.45     79356   5702052   8352920      3.14   2497924   6449636        64
10时44分51秒 253440524 257710896   3810708      1.45     79356   5702056   8352924      3.14   2497928   6452544        64
10时44分52秒 253441004 257711376   3810220      1.45     79356   5702056   8352928      3.14   2497924   6453592        64
10时44分53秒 253438484 257711164   3810388      1.45     79356   5704332   8348712      3.14   2500180   6446004       292
10时44分54秒 253437960 257710652   3810904      1.45     79364   5704332   8348712      3.14   2500180   6448940       296
10时44分55秒 253439032 257711724   3809832      1.45     79364   5704332   8353672      3.14   2500188   6451180        72
10时44分56秒 253437544 257710236   3811360      1.45     79364   5704332   8353672      3.14   2500188   6454156        72
10时44分57秒 253437992 257710684   3810912      1.45     79364   5704332   8353684      3.14   2500196   6454248        72
10时44分58秒 253435740 257710728   3810824      1.45     79364   5706600   8347264      3.14   2502440   6443832        76
10时44分59秒 253435920 257710908   3810636      1.45     79372   5706600   8347268      3.14   2502440   6446324        76
10时45分00秒 253437708 257712704   3808848      1.44     79372   5706600   8353072      3.14   2502444   6451212        76
10时45分01秒 253439220 257714216   3807324      1.44     79372   5706612   8353080      3.14   2502452   6453088        80
10时45分02秒 253433424 257710452   3811044      1.45     79380   5708632   8339092      3.14   2504452   6447636       268
10时45分03秒 253434172 257711468   3809992      1.45     79380   5708868   8346832      3.14   2504704   6447212       268
10时45分04秒 253437156 257714452   3806992      1.44     79380   5708868   8352600      3.14   2504684   6447352       268
10时45分05秒 253434832 257712128   3809292      1.45     79380   5708876   8352604      3.14   2504700   6452628       268
10时45分06秒 253436628 257713924   3807476      1.44     79380   5708880   8352608      3.14   2504684   6452300       272
10时45分07秒 253432596 257711912   3809448      1.45     79388   5710900   8343984      3.14   2506720   6449928       288
10时45分08秒 253429980 257709584   3811748      1.45     79388   5711136   8349496      3.14   2506940   6450116       288
10时45分09秒 253428964 257708568   3812756      1.45     79388   5711136   8352292      3.14   2506936   6450168       288
10时45分10秒 253429004 257708608   3812704      1.45     79388   5711140   8352620      3.14   2506940   6452204       292
10时45分11秒 253427028 257708640   3812688      1.45     79388   5713156   8339932      3.14   2508968   6448168       292
10时45分12秒 253426556 257708432   3812852      1.45     79396   5713396   8347812      3.14   2509176   6448184       296
10时45分13秒 253426516 257708400   3812892      1.45     79396   5713396   8352988      3.14   2509192   6448600       292
10时45分14秒 253426492 257708376   3812896      1.45     79396   5713400   8352984      3.14   2509192   6452660       296
10时45分15秒 253426444 257708328   3812944      1.45     79396   5713400   8345756      3.14   2509196   6448756       296
10时45分16秒 253424784 257708960   3812276      1.45     79396   5715660   8350356      3.14   2511428   6449328       296
10时45分17秒 253426996 257711172   3810064      1.45     79396   5715660   8344816      3.14   2511444   6447048       296
10时45分18秒 253425272 257709448   3811768      1.45     79404   5715672   8353084      3.14   2511432   6452404       276
10时45分19秒 253423288 257707468   3813792      1.45     79404   5715696   8353104      3.14   2511428   6453544       276
10时45分20秒 253422344 257708548   3812708      1.45     79404   5717724   8344936      3.14   2513456   6450612       780
10时45分21秒 253420532 257707016   3814184      1.45     79404   5717968   8350220      3.14   2513708   6451648       280
10时45分22秒 253422272 257708756   3812444      1.45     79404   5717968   8353240      3.14   2513688   6451616       280
10时45分23秒 253422524 257709016   3812160      1.45     79416   5717972   8353244      3.14   2513692   6454212       196
10时45分24秒 253405656 257692164   3829024      1.45     79416   5717976   8355324      3.14   2513696   6472616       196
10时45分25秒 253403308 257692100   3829060      1.45     79416   5720232   8349776      3.14   2515948   6463892       196
10时45分26秒 253404200 257692992   3828240      1.45     79416   5720232   8349776      3.14   2515940   6466808       196
10时45分27秒 253404444 257693236   3827992      1.45     79416   5720236   8356276      3.15   2515948   6470692       200
10时45分28秒 253403428 257692232   3829000      1.45     79424   5720236   8356284      3.15   2515952   6471440       260
10时45分29秒 253414704 257705800   3815372      1.45     79424   5722496   8351500      3.14   2518192   6448768       260
